"node_id","name","country_codes","countries","sourceID","valid_until","note"
"80034910","Belmont Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80035008","Group - Benefactor","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80035249","Berdaland Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80035317","Berg Family","USA","United States","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80035442","Bermuda Realty Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80035493","Bernhard Schulte Group","BMU","Bermuda","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80035619","Best Doctors Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80036060","Biogen Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80036366","BlackRock Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80036640","Blue Capital Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80036644","Blue Danube Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80036655","Blue Marble Aviation","GBR","United Kingdom","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80036798","Adam & Partners Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80037150","Mackie Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80037336","Credit Suisse Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80037397","ChemEnergy Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80037599","Magna Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80037661","Ashmore Energy Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80037782","Brilliance Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80038372","Renaissance Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80038387","Axmin Inc Group","GBR","United Kingdom","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80038704","Thomas Miller Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80039198","Ports Design Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80039289","Vistaprint Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80039328","Qatar Investment Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80039393","Gateway Ventures Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80039625","Investors Guaranty Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80039860","BOC Aviation Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80040425","Bosphorus Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80040446","Bossini Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80040565","Boundary Capital Plc","IRL","Ireland","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80041241","Brencourt Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80041394","Bridge Fund SPC Ltd","CYM","Cayman Islands","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80041571","Britchford - Margaret Mary Edith","BHS;GBR","Bahamas;United Kingdom","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80041626","Broadcom Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80041801","Brookfield Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80042187","Brummer Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80042312","BSG Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80042340","BTG Companies Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80042414","Buckingham Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80042525","Buhlmann - Charles (Karl)","CHE","Switzerland","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80042826","Burling - Patrick Rodney","GBR","United Kingdom","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80042829","Burlington Resources Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80043125","Butler Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80043207","Buttermore Limited as Trustee of The Watts Family Settlement 2007","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80043269","BWG Foods","IRL","Ireland","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80043273","bwin.party Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80043371","C.G. Maiden Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80043418","The Elizabeth Marjorie Cowell Deceased Trust","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80043420","The Marjorie Elise Cowley Will Trust","IMN","Isle of Man","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80043496","The Mary Clucas Crook Deceased Trust","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80043585","CA-CIB Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80043600","Cadbury Schweppes Plc","GBR","United Kingdom","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80043931","Cal-Southampton Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80043960","Calypso Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80044030","Camford Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80044235","Canary Group","BMU","Bermuda","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80044489","Capital Z Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80044512","Capmark Group","USA","United States","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80044557","CapVest Group","GBR","United Kingdom","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80044650","Carestream Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80045200","Casi Videgar Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80045219","Cassatt Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80045278","Castellano-Wood Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80045367","CAT BOND GROUP","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80045411","Cathay Pacific Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80045651","CCT Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80045748","Celtic Pharma Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80045753","Celtic Therapeutics Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80045819","Centre Re Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80045933","CGA Mining Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80046114","Champion Sports Ireland","IRL","Ireland","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80046317","Chancellor Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80047120","Charming Shoppes Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80047145","Chartfield Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80048362","Chevalier Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80048524","Chicago Standard Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80048598","Children's Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80048663","China Century Cement Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80048679","China Healthcare Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80048684","Group - China International","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80048720","China Tai Long Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80048730","Chinese Estates Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80049334","Christian Straube Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80049494","Chubb Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80049937","Citadel Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80050027","CITIC HK Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80050106","Telecom Digital Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80050667","Clients Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80050778","CLUCAS - Elizabeth","GBR","United Kingdom","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80050800","CM Bermuda Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80050838","CNOOC","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80050889","Coal Contractors Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80051259","Collard Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80051266","Collateralised Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80051426","Colony Holdings Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80051695","Concord Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80051872","Consolidated Contractors International Company S.A.L.","LBN","Lebanon","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80051880","Consolidated Contractors Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80051936","Conti Chia Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80051939","Continuity Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80051977","Contrarius Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80052046","Cook - Alexander John","JEY;GBR","Jersey;United Kingdom","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80052194","Cooper Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80052594","Correia Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80052674","COSL Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80052681","Cosmo Lady Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80052925","Covidien Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80052956","Cowell - William Henry","GBR","United Kingdom","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80053085","CPM Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80053090","C P Pokphand Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80053270","Credican, C.A.","USA","United States","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80053329","Credit Suisse Securities (USA) LLC","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80053338","Credo Capital Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80053447","Crimson Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80053550","Cronos Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80053673","Crown Global Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80053745","Crystal Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80053786","CSL Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80053832","Cubitt - Robert John","GBR","United Kingdom","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80054130","Cuttermore Limited as Trustee of The Stewart Family Settlement","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80054180","Cyber Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80054220","D&H Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80054230","D. E. Shaw Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80054492","Dallas Family","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80054856","Dash 8F Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80055015","David Ross Dennett and Stephen James Morris","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80055365","DBTEL Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80055376","ATIOML as Trustee of the Bowers Family Trust","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80055408","Deacons Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80055650","Deep Blue Re Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80055718","DeGroote Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80055950","Deloitte Touche Tohmatsu - Connaught Rd, Hong Kong","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80056956","DIEZ GROUP","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80056992","Dijon Corporation Ltd","VGB","British Virgin Islands","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80057069","Dimension Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80057227","Ditco Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80057302","D'kans Business Services Co., Ltd.","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80057537","Dole Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80057548","Dolly's Bay Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80057664","Don Good Tequila Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80057835","Doshi - Ashok Labhanker Vanechand","KEN","Kenya","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80057982","Dover Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80058129","DP World Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80058305","O'Reilly Group","USA","United States","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80058859","Dusseldorp Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80059049","Eagle Air Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80059117","Easeway Business Consulting Limited","CHN;HKG","China;Hong Kong","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80059157","Group - Eastern Sky","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80059164","Eastgate Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80059272","Ebel Group","PER","Peru","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80059368","Ecopetrol Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80059523","Education and Media Publishing Grioup Limited","CYM","Cayman Islands","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80059634","EF Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80059918","Element Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80060145","El Paso Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80062808","Energy Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80062836","Engelhorn - Kurt","BMU;DEU;CHE;USA","Bermuda;Germany;Switzerland;United States","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80062886","EnMobile Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80062995","Eos Partnership Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80063007","Epic Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80063010","Isis Shipping Limited","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80063430","eStats Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80063500","ETrawler","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80063504","Etruscan Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80063523","EunaCon Perfect Alliance CPA Partnership","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80063545","Eurogold Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80063680","Evans Randall, L.L.C.","USA","United States","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80063740","Evergreen Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80063743","GROUP - Evergreen Life Services","BMU","Bermuda","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80063934","Fabiani Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80064078","Fairmont Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80064832","Ferdinand - B.","USA","United States","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80065047","FHL Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80065097","Fidelity Investments","USA","United States","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80065250","Financial Management","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80065286","Fincorp Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80065539","First Pacific Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80065546","First Quantum Minerals Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80065902","Fletcher Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80065945","Floatel Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80066028","Fluor Corporation","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80066288","Forbes Energy Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80066544","fortress Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80066682","Founder Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80066775","Fox P M","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80066914","Donagh Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80066923","FRANK GATES GROUP","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80067149","Freisenbruch-Meyer Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80067364","Friths Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80067411","Frontier Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80067421","Front Street Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80067504","FTH Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80067679","Funderburk Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80067829","FURTAK GROUP","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80067846","FUSADES Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80067914","G2 Investment Group","USA","United States","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80068002","GAI Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80068018","Gainwealth Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80068109","Gallaghers Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80068750","Gawne - David","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80068799","GCE Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80068815","G de Z Limited","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069018","General Motors Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069027","Generation Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069070","Genpact LLC","USA","United States","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069110","Geoffrey Friend Karran & Annette Jayne Magee as Trustees of The Hazel Mary Hyde Will Trust","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069112","Geoffrey Friend Karran as Trustee of The Mary Hannah Hyde Will Trust","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069118","GEO GROUP","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069182","George Ramsey Martin Moore, Paul David Morris & Michael Frank Gordon Crowe as Trustees of The G B H Wheler Trust","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069184","George Ramsey Martin Moore, John Douglas Bolton & Michael Frank Gordon Crowe as Trustees of The Wannop Settlement","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069185","George Ramsey Martin Moore as Trustee of the Stephen Dodson Trust","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069187","George Ramsey Martin Moore & Charles Thomas Michael Hartley as Trustees of The Charles Burrell Settlement","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069189","George Ramsey Martin Moore, Faye Patricia Moffett, Robert Adam Long, Elaine Moore & Rosemary Penn as Trustees of the Farmer Charitable Trust","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069254","Geranium Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069325","GEROVA Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069364","Gestetner Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069513","Giant Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069771","Gillian Little Group","ARE","United Arab Emirates","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80069837","Giltspur Capital LLP","GBR","United Kingdom","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070061","Glencore Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070072","Glendale Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070148","Global Atlantic Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070179","Global Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070188","Global LNG Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070211","Global Risk Capital Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070215","Global Sources Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070233","Globeleq Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070267","GLORIOUS MANAGEMENT CONSULTANTS LIMITED","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070320","GMIF Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070326","GMO Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070336","GMR Holdings Private Limited","IND","India","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070337","GMR Infrastructure Limited","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070633","Golden Rule Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070638","Golden State Re Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80070707","Goldman Sachs Group Inc","USA","United States","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80071104","Gorre - Harris","ZAF;GBR","South Africa;United Kingdom","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80071123","Gorgonians Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80071901","Greenfields Group","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072383","Group : Part LDC","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072384","Group - 3i/FS","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072385","Group - 40/86","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072386","Group - Ace Koeki","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072387","Group - Ackerman","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072389","GROUP - ADAM & PARTNERS","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072390","Group - ADAR","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072391","Group - Aegon","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072392","Group - AFC","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072394","Group - AIG","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072395","Group - AIREA","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072396","Group - Akanthos","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072397","Group - Alam","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072398","Group - Alan St. C. Byles","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072399","Group - Al Blawi, Ahmed","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072400","Group - Allianz","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072401","Group - Alpinex","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072402","Group - Amecor International Corp, LLC","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072403","Group - American Capital","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072404","Group - Amoco","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072405","Group - Amoumi Development","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072406","Group - Anangel Maritime","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072407","Group - Andrew Finlason","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072408","Group - Andrew Porter","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072409","Group - AP","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072410","Group - Apollo","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072411","Group - Applied Strategy","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072412","Group - Appleby","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072413","Group - Arche","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072414","Group-Arco","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072415","Group - Ares","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072416","Group - Arya Partners","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072417","Group-Ascend","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072419","Group - Asset Consulting","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072420","Group - ATC Bahamas","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072421","Group - ATC Hong Kong","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072422","Group - ATC Singapore","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072423","Group - ATU Fund","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072424","Group - aTyr Pharma","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072425","Group - Avalon","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072426","Group - Avant","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072427","Group - Aviation","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072429","Group - AXA","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072430","Group - Aztec","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072431","Group - Babson","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072432","Group - Babu Mathew","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072433","Group Balyasny","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072434","Group - Banco Pactual","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072435","Group - Banque Privée","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072437","Group - Battalion","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072438","Group - BCCI","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072439","Group - BDF","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072440","Group - BDT","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072441","Group - Beach Bay","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072442","Group - Belstar","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072443","Group-Birkin","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072444","Group - Black Rhino","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072445","Group - BlackrockKelso","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072446","Group - Quadra Mining","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072447","Group - Blue Pearl Series","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072448","Group - BNPP","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072449","Group - Bohong","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072450","Group – Bolina","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072451","Group – Bonjour","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072452","Group - Brad Konopaki","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072453","Group - Bradford & Marzac","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
"80072454","Group - Brascan Brazil","","","Paradise Papers - Appleby","Appleby data is current through 2014",""
